Nam,Mon,score,count
2024,LichSu,3.0,2624
2024,LichSu,3.25,4134
2024,LichSu,3.5,5890
2024,LichSu,3.75,8333
2024,LichSu,4.0,11241
2024,LichSu,4.25,14801
2024,LichSu,4.5,18562
2024,LichSu,4.75,22790
2024,LichSu,5.0,27004
2024,LichSu,5.25,31628
2024,LichSu,5.5,35434
2024,LichSu,5.75,38932
2024,LichSu,6.0,42223
2024,LichSu,6.25,44411
2024,LichSu,6.5,46091
2024,LichSu,6.75,46238
2024,LichSu,7.0,45469
2024,LichSu,7.25,43066
2024,LichSu,7.5,39378
2024,LichSu,7.75,35701
2024,LichSu,8.0,31363
2024,LichSu,8.25,26577
2024,LichSu,8.5,21979
2024,LichSu,8.75,17729
2024,LichSu,9.0,14175
2024,LichSu,9.25,11038
2024,LichSu,9.5,8153
2024,LichSu,9.75,5411
2024,LichSu,10.0,2108
2024,NgoaiNgu,0.4,1
2024,NgoaiNgu,0.6,8
2024,NgoaiNgu,0.8,31
2024,NgoaiNgu,1.0,91
2024,NgoaiNgu,1.2,273
2024,NgoaiNgu,1.4,738
2024,NgoaiNgu,1.6,1535
2024,NgoaiNgu,1.8,2739
2024,NgoaiNgu,2.0,4767
2024,NgoaiNgu,2.2,7225
2024,NgoaiNgu,2.4,10179
2024,NgoaiNgu,2.6,13784
2024,NgoaiNgu,2.8,17394
2024,NgoaiNgu,3.0,20952
2024,NgoaiNgu,3.2,24610
2024,NgoaiNgu,3.4,27706
2024,NgoaiNgu,3.6,30801
2024,NgoaiNgu,3.8,33201
2024,NgoaiNgu,4.0,35801
2024,NgoaiNgu,4.2,37823
2024,NgoaiNgu,4.4,39337
2024,NgoaiNgu,4.6,39561
2024,NgoaiNgu,4.8,39376
2024,NgoaiNgu,5.0,38371
2024,NgoaiNgu,5.2,36547
2024,NgoaiNgu,5.4,34535
2024,NgoaiNgu,5.6,32143
2024,NgoaiNgu,5.8,30038
2024,NgoaiNgu,6.0,27884
2024,NgoaiNgu,6.2,25754
2024,NgoaiNgu,6.4,23934
2024,NgoaiNgu,6.6,22251
2024,NgoaiNgu,6.8,21387
2024,NgoaiNgu,7.0,20365
2024,NgoaiNgu,7.2,19900
2024,NgoaiNgu,7.4,19248
2024,NgoaiNgu,7.6,19471
2024,NgoaiNgu,7.8,19458
2024,NgoaiNgu,8.0,19717
2024,NgoaiNgu,8.2,19519
2024,NgoaiNgu,8.4,19148
2024,NgoaiNgu,8.6,18355
2024,NgoaiNgu,8.8,16539
2024,NgoaiNgu,9.0,13936
2024,NgoaiNgu,9.2,10586
2024,NgoaiNgu,9.4,7762
2024,NgoaiNgu,9.6,4964
2024,NgoaiNgu,9.8,2312
2024,NgoaiNgu,10.0,645
2024,NguVan,0.25,10
2024,NguVan,0.5,11
2024,NguVan,0.75,11
2024,NguVan,1.0,7
2024,NguVan,1.25,187
2024,NguVan,1.5,319
2024,NguVan,1.75,372
2024,NguVan,2.0,658
2024,NguVan,2.17,1
2024,NguVan,2.25,757
2024,NguVan,2.5,1178
2024,NguVan,2.58,2
2024,NguVan,2.67,4
2024,NguVan,2.75,1504
2024,NguVan,2.91,1
2024,NguVan,2.92,2
2024,NguVan,3.0,2191
2024,NguVan,3.06,1
2024,NguVan,3.08,2
2024,NguVan,3.16,1
2024,NguVan,3.17,2
2024,NguVan,3.25,2587
2024,NguVan,3.3,1
2024,NguVan,3.33,7
2024,NguVan,3.34,1
2024,NguVan,3.4,1
2024,NguVan,3.41,1
2024,NguVan,3.42,5
2024,NguVan,3.5,3668
2024,NguVan,3.58,9
2024,NguVan,3.59,1
2024,NguVan,3.6,2
2024,NguVan,3.66,5
2024,NguVan,3.67,10
2024,NguVan,3.75,4486
2024,NguVan,3.83,8
2024,NguVan,3.91,2
2024,NguVan,3.92,15
2024,NguVan,4.0,6940
2024,NguVan,4.08,14
2024,NguVan,4.1,2
2024,NguVan,4.16,3
2024,NguVan,4.17,14
2024,NguVan,4.19,1
2024,NguVan,4.2,2
2024,NguVan,4.25,7577
2024,NguVan,4.3,2
2024,NguVan,4.33,19
2024,NguVan,4.41,4
2024,NguVan,4.42,14
2024,NguVan,4.5,10422
2024,NguVan,4.58,28
2024,NguVan,4.59,2
2024,NguVan,4.6,2
2024,NguVan,4.66,3
2024,NguVan,4.67,21
2024,NguVan,4.75,9999
2024,NguVan,4.8,1
2024,NguVan,4.83,42
2024,NguVan,4.84,1
2024,NguVan,4.92,31
2024,NguVan,5.0,22720
2024,NguVan,5.04,1
2024,NguVan,5.08,47
2024,NguVan,5.1,1
2024,NguVan,5.16,6
2024,NguVan,5.17,40
2024,NguVan,5.2,2
2024,NguVan,5.25,21130
2024,NguVan,5.3,2
2024,NguVan,5.33,54
2024,NguVan,5.41,7
2024,NguVan,5.42,59
2024,NguVan,5.5,28865
2024,NguVan,5.58,69
2024,NguVan,5.6,7
2024,NguVan,5.66,7
2024,NguVan,5.67,69
2024,NguVan,5.68,1
2024,NguVan,5.7,3
2024,NguVan,5.73,1
2024,NguVan,5.75,32625
2024,NguVan,5.8,3
2024,NguVan,5.83,91
2024,NguVan,5.85,1
2024,NguVan,5.91,9
2024,NguVan,5.92,92
2024,NguVan,6.0,45026
2024,NguVan,6.01,1
2024,NguVan,6.05,1
2024,NguVan,6.08,113
2024,NguVan,6.09,1
2024,NguVan,6.1,4
2024,NguVan,6.15,1
2024,NguVan,6.16,17
2024,NguVan,6.17,97
2024,NguVan,6.18,1
2024,NguVan,6.2,4
2024,NguVan,6.25,46737
2024,NguVan,6.3,4
2024,NguVan,6.33,112
2024,NguVan,6.34,1
2024,NguVan,6.41,25
2024,NguVan,6.42,120
2024,NguVan,6.43,1
2024,NguVan,6.47,1
2024,NguVan,6.5,59531
2024,NguVan,6.57,1
2024,NguVan,6.58,153
2024,NguVan,6.59,1
2024,NguVan,6.6,6
2024,NguVan,6.66,11
2024,NguVan,6.67,118
2024,NguVan,6.7,3
2024,NguVan,6.75,60407
2024,NguVan,6.76,1
2024,NguVan,6.8,8
2024,NguVan,6.83,173
2024,NguVan,6.9,3
2024,NguVan,6.91,16
2024,NguVan,6.92,122
2024,NguVan,7.0,74971
2024,NguVan,7.08,152
2024,NguVan,7.09,1
2024,NguVan,7.1,1
2024,NguVan,7.12,1
2024,NguVan,7.16,12
2024,NguVan,7.17,147
2024,NguVan,7.2,3
2024,NguVan,7.22,1
2024,NguVan,7.25,68429
2024,NguVan,7.26,1
2024,NguVan,7.27,1
2024,NguVan,7.3,6
2024,NguVan,7.33,116
2024,NguVan,7.36,1
2024,NguVan,7.38,1
2024,NguVan,7.4,5
2024,NguVan,7.41,16
2024,NguVan,7.42,117
2024,NguVan,7.46,2
2024,NguVan,7.5,80134
2024,NguVan,7.55,1
2024,NguVan,7.58,133
2024,NguVan,7.6,9
2024,NguVan,7.63,1
2024,NguVan,7.66,12
2024,NguVan,7.67,87
2024,NguVan,7.68,1
2024,NguVan,7.7,3
2024,NguVan,7.75,75758
2024,NguVan,7.77,1
2024,NguVan,7.8,9
2024,NguVan,7.83,88
2024,NguVan,7.88,1
2024,NguVan,7.9,5
2024,NguVan,7.91,6
2024,NguVan,7.92,61
2024,NguVan,7.96,1
2024,NguVan,8.0,85848
2024,NguVan,8.02,1
2024,NguVan,8.08,65
2024,NguVan,8.09,1
2024,NguVan,8.1,1
2024,NguVan,8.16,2
2024,NguVan,8.17,43
2024,NguVan,8.2,4
2024,NguVan,8.25,70444
2024,NguVan,8.3,6
2024,NguVan,8.33,27
2024,NguVan,8.4,2
2024,NguVan,8.41,2
2024,NguVan,8.42,17
2024,NguVan,8.5,72213
2024,NguVan,8.55,1
2024,NguVan,8.58,10
2024,NguVan,8.6,2
2024,NguVan,8.63,1
2024,NguVan,8.67,19
2024,NguVan,8.7,2
2024,NguVan,8.75,57111
2024,NguVan,8.83,3
2024,NguVan,8.92,1
2024,NguVan,9.0,49253
2024,NguVan,9.25,26758
2024,NguVan,9.5,14197
2024,NguVan,9.75,1843
2024,NguVan,10.0,2
2024,SinhHoc,0.5,1
2024,SinhHoc,0.75,2
2024,SinhHoc,1.0,11
2024,SinhHoc,1.25,15
2024,SinhHoc,1.5,38
2024,SinhHoc,1.75,75
2024,SinhHoc,2.0,134
2024,SinhHoc,2.25,221
2024,SinhHoc,2.5,357
2024,SinhHoc,2.75,597
2024,SinhHoc,3.0,898
2024,SinhHoc,3.25,1489
2024,SinhHoc,3.5,2257
2024,SinhHoc,3.75,3498
2024,SinhHoc,4.0,5491
2024,SinhHoc,4.25,7544
2024,SinhHoc,4.5,10205
2024,SinhHoc,4.75,13000
2024,SinhHoc,5.0,16114
2024,SinhHoc,5.25,18721
2024,SinhHoc,5.5,21363
2024,SinhHoc,5.75,23825
2024,SinhHoc,6.0,25170
2024,SinhHoc,6.25,25969
2024,SinhHoc,6.5,26129
2024,SinhHoc,6.75,25176
2024,SinhHoc,7.0,23773
2024,SinhHoc,7.25,21545
2024,SinhHoc,7.5,18754
2024,SinhHoc,7.75,15533
2024,SinhHoc,8.0,12398
2024,SinhHoc,8.25,8857
2024,SinhHoc,8.5,5967
2024,SinhHoc,8.75,3591
2024,SinhHoc,9.0,1930
2024,SinhHoc,9.25,1045
2024,SinhHoc,9.5,446
2024,SinhHoc,9.75,170
2024,SinhHoc,10.0,34
2024,Toan,0.4,1
2024,Toan,0.6,5
2024,Toan,0.8,12
2024,Toan,1.0,43
2024,Toan,1.2,126
2024,Toan,1.4,278
2024,Toan,1.6,619
2024,Toan,1.8,1156
2024,Toan,2.0,1975
2024,Toan,2.2,2935
2024,Toan,2.4,4279
2024,Toan,2.6,5681
2024,Toan,2.8,7304
2024,Toan,3.0,8593
2024,Toan,3.2,10076
2024,Toan,3.4,11770
2024,Toan,3.6,13026
2024,Toan,3.8,14851
2024,Toan,4.0,16457
2024,Toan,4.2,17680
2024,Toan,4.4,19896
2024,Toan,4.6,21858
2024,Toan,4.8,24293
2024,Toan,5.0,26556
2024,Toan,5.2,28625
2024,Toan,5.4,31311
2024,Toan,5.6,34540
2024,Toan,5.8,37438
2024,Toan,6.0,40255
2024,Toan,6.2,43553
2024,Toan,6.4,46501
2024,Toan,6.6,49309
2024,Toan,6.8,51589
2024,Toan,7.0,53000
2024,Toan,7.2,54349
2024,Toan,7.4,55273
2024,Toan,7.6,56017
2024,Toan,7.8,55990
2024,Toan,8.0,54182
2024,Toan,8.2,48784
2024,Toan,8.4,39796
2024,Toan,8.6,27884
2024,Toan,8.8,16048
2024,Toan,9.0,7573
2024,Toan,9.2,2899
2024,Toan,9.4,962
2024,Toan,9.6,221
2024,Toan,9.8,43
2024,VatLy,0.25,1
2024,VatLy,0.5,2
2024,VatLy,0.75,11
2024,VatLy,1.0,31
2024,VatLy,1.25,57
2024,VatLy,1.5,152
2024,VatLy,1.75,356
2024,VatLy,2.0,605
2024,VatLy,2.25,1000
2024,VatLy,2.5,1518
2024,VatLy,2.75,2263
2024,VatLy,3.0,2993
2024,VatLy,3.25,3982
2024,VatLy,3.5,4833
2024,VatLy,3.75,5748
2024,VatLy,4.0,6948
2024,VatLy,4.25,7745
2024,VatLy,4.5,8580
2024,VatLy,4.75,9659
2024,VatLy,5.0,10432
2024,VatLy,5.25,11147
2024,VatLy,5.5,11909
2024,VatLy,5.75,12852
2024,VatLy,6.0,13597
2024,VatLy,6.25,14618
2024,VatLy,6.5,15769
2024,VatLy,6.75,17294
2024,VatLy,7.0,19005
2024,VatLy,7.25,21122
2024,VatLy,7.5,22949
2024,VatLy,7.75,24287
2024,VatLy,8.0,24625
2024,VatLy,8.25,22704
2024,VatLy,8.5,18549
2024,VatLy,8.75,13415
2024,VatLy,9.0,8278
2024,VatLy,9.25,4383
2024,VatLy,9.5,1667
2024,VatLy,9.75,470
2024,VatLy,10.0,55
2025,CongNgheCongNghiep,2.3,1
2025,CongNgheCongNghiep,2.45,1
2025,CongNgheCongNghiep,2.5,1
2025,CongNgheCongNghiep,2.6,3
2025,CongNgheCongNghiep,2.7,1
2025,CongNgheCongNghiep,2.8,2
2025,CongNgheCongNghiep,2.85,4
2025,CongNgheCongNghiep,2.95,2
2025,CongNgheCongNghiep,3.0,4
2025,CongNgheCongNghiep,3.1,20
2025,CongNgheCongNghiep,3.2,5
2025,CongNgheCongNghiep,3.25,10
2025,CongNgheCongNghiep,3.3,1
2025,CongNgheCongNghiep,3.35,27
2025,CongNgheCongNghiep,3.45,9
2025,CongNgheCongNghiep,3.5,18
2025,CongNgheCongNghiep,3.6,23
2025,CongNgheCongNghiep,3.7,8
2025,CongNgheCongNghiep,3.75,32
2025,CongNgheCongNghiep,3.8,1
2025,CongNgheCongNghiep,3.85,46
2025,CongNgheCongNghiep,3.9,1
2025,CongNgheCongNghiep,3.95,22
2025,CongNgheCongNghiep,4.0,51
2025,CongNgheCongNghiep,4.1,53
2025,CongNgheCongNghiep,4.2,17
2025,CongNgheCongNghiep,4.25,70
2025,CongNgheCongNghiep,4.35,63
2025,CongNgheCongNghiep,4.45,15
2025,CongNgheCongNghiep,4.5,61
2025,CongNgheCongNghiep,4.55,2
2025,CongNgheCongNghiep,4.6,52
2025,CongNgheCongNghiep,4.7,10
2025,CongNgheCongNghiep,4.75,85
2025,CongNgheCongNghiep,4.85,47
2025,CongNgheCongNghiep,4.95,12
2025,CongNgheCongNghiep,5.0,70
2025,CongNgheCongNghiep,5.1,48
2025,CongNgheCongNghiep,5.2,9
2025,CongNgheCongNghiep,5.25,76
2025,CongNgheCongNghiep,5.35,49
2025,CongNgheCongNghiep,5.45,9
2025,CongNgheCongNghiep,5.5,86
2025,CongNgheCongNghiep,5.6,35
2025,CongNgheCongNghiep,5.7,2
2025,CongNgheCongNghiep,5.75,84
2025,CongNgheCongNghiep,5.85,30
2025,CongNgheCongNghiep,5.95,1
2025,CongNgheCongNghiep,6.0,88
2025,CongNgheCongNghiep,6.1,30
2025,CongNgheCongNghiep,6.2,4
2025,CongNgheCongNghiep,6.25,87
2025,CongNgheCongNghiep,6.35,27
2025,CongNgheCongNghiep,6.45,2
2025,CongNgheCongNghiep,6.5,80
2025,CongNgheCongNghiep,6.6,24
2025,CongNgheCongNghiep,6.7,1
2025,CongNgheCongNghiep,6.75,66
2025,CongNgheCongNghiep,6.85,16
2025,CongNgheCongNghiep,7.0,86
2025,CongNgheCongNghiep,7.1,16
2025,CongNgheCongNghiep,7.25,76
2025,CongNgheCongNghiep,7.35,12
2025,CongNgheCongNghiep,7.5,74
2025,CongNgheCongNghiep,7.6,6
2025,CongNgheCongNghiep,7.75,54
2025,CongNgheCongNghiep,7.85,5
2025,CongNgheCongNghiep,8.0,61
2025,CongNgheCongNghiep,8.1,2
2025,CongNgheCongNghiep,8.25,40
2025,CongNgheCongNghiep,8.35,6
2025,CongNgheCongNghiep,8.5,45
2025,CongNgheCongNghiep,8.6,2
2025,CongNgheCongNghiep,8.75,34
2025,CongNgheCongNghiep,8.85,1
2025,CongNgheCongNghiep,9.0,24
2025,CongNgheCongNghiep,9.25,18
2025,CongNgheCongNghiep,9.5,15
2025,CongNgheCongNghiep,9.75,5
2025,CongNgheCongNghiep,10.0,4
2025,CongNgheNongNghiep,1.55,1
2025,CongNgheNongNghiep,1.85,2
2025,CongNgheNongNghiep,1.95,1
2025,CongNgheNongNghiep,2.1,1
2025,CongNgheNongNghiep,2.2,1
2025,CongNgheNongNghiep,2.35,3
2025,CongNgheNongNghiep,2.45,2
2025,CongNgheNongNghiep,2.6,5
2025,CongNgheNongNghiep,2.7,3
2025,CongNgheNongNghiep,2.75,3
2025,CongNgheNongNghiep,2.85,8
2025,CongNgheNongNghiep,3.0,4
2025,CongNgheNongNghiep,3.1,3
2025,CongNgheNongNghiep,3.2,5
2025,CongNgheNongNghiep,3.25,10
2025,CongNgheNongNghiep,3.3,1
2025,CongNgheNongNghiep,3.35,11
2025,CongNgheNongNghiep,3.45,8
2025,CongNgheNongNghiep,3.5,10
2025,CongNgheNongNghiep,3.6,21
2025,CongNgheNongNghiep,3.7,7
2025,CongNgheNongNghiep,3.75,14
2025,CongNgheNongNghiep,3.8,1
2025,CongNgheNongNghiep,3.85,20
2025,CongNgheNongNghiep,3.9,1
2025,CongNgheNongNghiep,3.95,4
2025,CongNgheNongNghiep,4.0,18
2025,CongNgheNongNghiep,4.1,28
2025,CongNgheNongNghiep,4.2,7
2025,CongNgheNongNghiep,4.25,24
2025,CongNgheNongNghiep,4.35,23
2025,CongNgheNongNghiep,4.45,6
2025,CongNgheNongNghiep,4.5,50
2025,CongNgheNongNghiep,4.6,30
2025,CongNgheNongNghiep,4.7,6
2025,CongNgheNongNghiep,4.75,67
2025,CongNgheNongNghiep,4.85,56
2025,CongNgheNongNghiep,4.95,8
2025,CongNgheNongNghiep,5.0,93
2025,CongNgheNongNghiep,5.1,66
2025,CongNgheNongNghiep,5.2,10
2025,CongNgheNongNghiep,5.25,137
2025,CongNgheNongNghiep,5.3,1
2025,CongNgheNongNghiep,5.35,91
2025,CongNgheNongNghiep,5.45,12
2025,CongNgheNongNghiep,5.5,185
2025,CongNgheNongNghiep,5.6,105
2025,CongNgheNongNghiep,5.7,13
2025,CongNgheNongNghiep,5.75,288
2025,CongNgheNongNghiep,5.85,133
2025,CongNgheNongNghiep,5.95,8
2025,CongNgheNongNghiep,6.0,368
2025,CongNgheNongNghiep,6.1,138
2025,CongNgheNongNghiep,6.2,9
2025,CongNgheNongNghiep,6.25,526
2025,CongNgheNongNghiep,6.35,150
2025,CongNgheNongNghiep,6.45,8
2025,CongNgheNongNghiep,6.5,702
2025,CongNgheNongNghiep,6.6,160
2025,CongNgheNongNghiep,6.7,5
2025,CongNgheNongNghiep,6.75,896
2025,CongNgheNongNghiep,6.85,178
2025,CongNgheNongNghiep,6.95,3
2025,CongNgheNongNghiep,7.0,1181
2025,CongNgheNongNghiep,7.1,159
2025,CongNgheNongNghiep,7.2,2
2025,CongNgheNongNghiep,7.25,1436
2025,CongNgheNongNghiep,7.35,155
2025,CongNgheNongNghiep,7.45,2
2025,CongNgheNongNghiep,7.5,1638
2025,CongNgheNongNghiep,7.6,112
2025,CongNgheNongNghiep,7.7,2
2025,CongNgheNongNghiep,7.75,1756
2025,CongNgheNongNghiep,7.85,88
2025,CongNgheNongNghiep,8.0,1874
2025,CongNgheNongNghiep,8.1,41
2025,CongNgheNongNghiep,8.25,1893
2025,CongNgheNongNghiep,8.35,30
2025,CongNgheNongNghiep,8.5,1810
2025,CongNgheNongNghiep,8.6,11
2025,CongNgheNongNghiep,8.75,1616
2025,CongNgheNongNghiep,8.85,10
2025,CongNgheNongNghiep,9.0,1369
2025,CongNgheNongNghiep,9.1,3
2025,CongNgheNongNghiep,9.25,1015
2025,CongNgheNongNghiep,9.5,660
2025,CongNgheNongNghiep,9.75,326
2025,CongNgheNongNghiep,10.0,101
2025,DiaLy,0.25,2
2025,DiaLy,0.5,1
2025,DiaLy,0.6,1
2025,DiaLy,0.75,3
2025,DiaLy,0.85,2
2025,DiaLy,0.95,3
2025,DiaLy,1.0,4
2025,DiaLy,1.05,2
2025,DiaLy,1.1,4
2025,DiaLy,1.2,8
2025,DiaLy,1.25,9
2025,DiaLy,1.3,2
2025,DiaLy,1.35,16
2025,DiaLy,1.4,1
2025,DiaLy,1.45,18
2025,DiaLy,1.5,32
2025,DiaLy,1.55,11
2025,DiaLy,1.6,59
2025,DiaLy,1.65,2
2025,DiaLy,1.7,58
2025,DiaLy,1.75,46
2025,DiaLy,1.8,23
2025,DiaLy,1.85,122
2025,DiaLy,1.9,1
2025,DiaLy,1.95,118
2025,DiaLy,2.0,115
2025,DiaLy,2.05,36
2025,DiaLy,2.1,271
2025,DiaLy,2.15,4
2025,DiaLy,2.2,200
2025,DiaLy,2.25,216
2025,DiaLy,2.3,51
2025,DiaLy,2.35,514
2025,DiaLy,2.4,3
2025,DiaLy,2.45,331
2025,DiaLy,2.5,412
2025,DiaLy,2.55,67
2025,DiaLy,2.6,838
2025,DiaLy,2.65,7
2025,DiaLy,2.7,491
2025,DiaLy,2.75,757
2025,DiaLy,2.8,72
2025,DiaLy,2.85,1330
2025,DiaLy,2.9,5
2025,DiaLy,2.95,677
2025,DiaLy,3.0,1237
2025,DiaLy,3.05,94
2025,DiaLy,3.1,1949
2025,DiaLy,3.15,4
2025,DiaLy,3.2,843
2025,DiaLy,3.25,1816
2025,DiaLy,3.3,95
2025,DiaLy,3.35,2606
2025,DiaLy,3.4,5
2025,DiaLy,3.45,1107
2025,DiaLy,3.5,2571
2025,DiaLy,3.55,95
2025,DiaLy,3.6,3506
2025,DiaLy,3.65,2
2025,DiaLy,3.7,1233
2025,DiaLy,3.75,3294
2025,DiaLy,3.8,103
2025,DiaLy,3.85,4206
2025,DiaLy,3.9,1
2025,DiaLy,3.95,1507
2025,DiaLy,4.0,4496
2025,DiaLy,4.05,107
2025,DiaLy,4.1,5002
2025,DiaLy,4.15,2
2025,DiaLy,4.2,1579
2025,DiaLy,4.25,5253
2025,DiaLy,4.3,93
2025,DiaLy,4.35,5989
2025,DiaLy,4.4,4
2025,DiaLy,4.45,1703
2025,DiaLy,4.5,6513
2025,DiaLy,4.55,87
2025,DiaLy,4.6,6665
2025,DiaLy,4.7,1636
2025,DiaLy,4.75,7679
2025,DiaLy,4.8,75
2025,DiaLy,4.85,7258
2025,DiaLy,4.95,1691
2025,DiaLy,5.0,8684
2025,DiaLy,5.05,64
2025,DiaLy,5.1,7882
2025,DiaLy,5.2,1578
2025,DiaLy,5.25,10004
2025,DiaLy,5.3,40
2025,DiaLy,5.35,8095
2025,DiaLy,5.45,1485
2025,DiaLy,5.5,10964
2025,DiaLy,5.55,42
2025,DiaLy,5.6,7992
2025,DiaLy,5.7,1264
2025,DiaLy,5.75,12388
2025,DiaLy,5.8,29
2025,DiaLy,5.85,8185
2025,DiaLy,5.95,1103
2025,DiaLy,6.0,13262
2025,DiaLy,6.05,25
2025,DiaLy,6.1,8035
2025,DiaLy,6.2,914
2025,DiaLy,6.25,14542
2025,DiaLy,6.3,6
2025,DiaLy,6.35,7691
2025,DiaLy,6.45,716
2025,DiaLy,6.5,15593
2025,DiaLy,6.55,4
2025,DiaLy,6.6,7183
2025,DiaLy,6.7,532
2025,DiaLy,6.75,16480
2025,DiaLy,6.85,6638
2025,DiaLy,6.95,303
2025,DiaLy,7.0,17201
2025,DiaLy,7.1,5658
2025,DiaLy,7.2,187
2025,DiaLy,7.25,17738
2025,DiaLy,7.35,4742
2025,DiaLy,7.45,105
2025,DiaLy,7.5,18053
2025,DiaLy,7.6,3847
2025,DiaLy,7.7,38
2025,DiaLy,7.75,18094
2025,DiaLy,7.85,2878
2025,DiaLy,7.95,18
2025,DiaLy,8.0,17904
2025,DiaLy,8.1,2030
2025,DiaLy,8.2,2
2025,DiaLy,8.25,17505
2025,DiaLy,8.35,1357
2025,DiaLy,8.5,16983
2025,DiaLy,8.6,795
2025,DiaLy,8.75,16432
2025,DiaLy,8.85,458
2025,DiaLy,9.0,15213
2025,DiaLy,9.1,254
2025,DiaLy,9.25,13228
2025,DiaLy,9.5,11890
2025,DiaLy,9.75,6178
2025,DiaLy,10.0,6907
2025,HoaHoc,0.75,1
2025,HoaHoc,0.85,2
2025,HoaHoc,0.95,3
2025,HoaHoc,1.0,2
2025,HoaHoc,1.05,5
2025,HoaHoc,1.1,2
2025,HoaHoc,1.15,1
2025,HoaHoc,1.2,10
2025,HoaHoc,1.25,6
2025,HoaHoc,1.3,9
2025,HoaHoc,1.35,27
2025,HoaHoc,1.4,3
2025,HoaHoc,1.45,26
2025,HoaHoc,1.5,9
2025,HoaHoc,1.55,22
2025,HoaHoc,1.6,63
2025,HoaHoc,1.65,4
2025,HoaHoc,1.7,64
2025,HoaHoc,1.75,37
2025,HoaHoc,1.8,38
2025,HoaHoc,1.85,122
2025,HoaHoc,1.9,4
2025,HoaHoc,1.95,125
2025,HoaHoc,2.0,102
2025,HoaHoc,2.05,51
2025,HoaHoc,2.1,303
2025,HoaHoc,2.15,3
2025,HoaHoc,2.2,249
2025,HoaHoc,2.25,232
2025,HoaHoc,2.3,62
2025,HoaHoc,2.35,556
2025,HoaHoc,2.4,4
2025,HoaHoc,2.45,359
2025,HoaHoc,2.5,454
2025,HoaHoc,2.55,87
2025,HoaHoc,2.6,938
2025,HoaHoc,2.65,3
2025,HoaHoc,2.7,524
2025,HoaHoc,2.75,769
2025,HoaHoc,2.8,119
2025,HoaHoc,2.85,1237
2025,HoaHoc,2.9,6
2025,HoaHoc,2.95,693
2025,HoaHoc,3.0,1177
2025,HoaHoc,3.05,119
2025,HoaHoc,3.1,1863
2025,HoaHoc,3.15,3
2025,HoaHoc,3.2,782
2025,HoaHoc,3.25,1901
2025,HoaHoc,3.3,101
2025,HoaHoc,3.35,2356
2025,HoaHoc,3.4,3
2025,HoaHoc,3.45,875
2025,HoaHoc,3.5,2455
2025,HoaHoc,3.55,108
2025,HoaHoc,3.6,2861
2025,HoaHoc,3.65,5
2025,HoaHoc,3.7,925
2025,HoaHoc,3.75,3312
2025,HoaHoc,3.8,98
2025,HoaHoc,3.85,3251
2025,HoaHoc,3.9,3
2025,HoaHoc,3.95,975
2025,HoaHoc,4.0,4177
2025,HoaHoc,4.05,63
2025,HoaHoc,4.1,3667
2025,HoaHoc,4.15,1
2025,HoaHoc,4.2,891
2025,HoaHoc,4.25,5157
2025,HoaHoc,4.3,50
2025,HoaHoc,4.35,4000
2025,HoaHoc,4.4,1
2025,HoaHoc,4.45,743
2025,HoaHoc,4.5,5950
2025,HoaHoc,4.55,41
2025,HoaHoc,4.6,3905
2025,HoaHoc,4.65,2
2025,HoaHoc,4.7,628
2025,HoaHoc,4.75,6726
2025,HoaHoc,4.8,18
2025,HoaHoc,4.85,3857
2025,HoaHoc,4.95,524
2025,HoaHoc,5.0,7703
2025,HoaHoc,5.05,7
2025,HoaHoc,5.1,3720
2025,HoaHoc,5.2,341
2025,HoaHoc,5.25,8199
2025,HoaHoc,5.3,6
2025,HoaHoc,5.35,3137
2025,HoaHoc,5.45,231
2025,HoaHoc,5.5,8756
2025,HoaHoc,5.55,5
2025,HoaHoc,5.6,2846
2025,HoaHoc,5.7,127
2025,HoaHoc,5.75,9228
2025,HoaHoc,5.8,1
2025,HoaHoc,5.85,2265
2025,HoaHoc,5.95,75
2025,HoaHoc,6.0,9280
2025,HoaHoc,6.1,1892
2025,HoaHoc,6.2,56
2025,HoaHoc,6.25,9300
2025,HoaHoc,6.35,1415
2025,HoaHoc,6.45,30
2025,HoaHoc,6.5,8948
2025,HoaHoc,6.6,1085
2025,HoaHoc,6.7,10
2025,HoaHoc,6.75,8970
2025,HoaHoc,6.85,738
2025,HoaHoc,6.95,7
2025,HoaHoc,7.0,8795
2025,HoaHoc,7.1,499
2025,HoaHoc,7.2,1
2025,HoaHoc,7.25,8340
2025,HoaHoc,7.35,385
2025,HoaHoc,7.5,8293
2025,HoaHoc,7.6,205
2025,HoaHoc,7.75,7909
2025,HoaHoc,7.85,94
2025,HoaHoc,8.0,7768
2025,HoaHoc,8.1,57
2025,HoaHoc,8.25,7269
2025,HoaHoc,8.35,20
2025,HoaHoc,8.5,7079
2025,HoaHoc,8.6,1
2025,HoaHoc,8.75,6292
2025,HoaHoc,8.85,1
2025,HoaHoc,9.0,5693
2025,HoaHoc,9.25,5058
2025,HoaHoc,9.5,3769
2025,HoaHoc,9.75,2694
2025,HoaHoc,10.0,625
2025,KinhTePhapLuat,1.25,1
2025,KinhTePhapLuat,1.45,1
2025,KinhTePhapLuat,1.5,1
2025,KinhTePhapLuat,1.55,1
2025,KinhTePhapLuat,1.6,2
2025,KinhTePhapLuat,1.7,2
2025,KinhTePhapLuat,1.75,2
2025,KinhTePhapLuat,1.8,2
2025,KinhTePhapLuat,1.85,3
